SampleID,Score
Sample5943,7.40243794612692
Sample5016,6.46627820234554
Sample704,NA
Sample1040,4.10926776873925
Sample2751,NA
Sample3300,5.07256958569671
Sample2958,4.76443879164287
Sample4453,7.81154800677215
Sample1172,4.2829001440641
Sample5820,8.6166927332645
Sample3289,6.1598548560529
Sample4530,3.15813417061692
Sample61,4.27836844281649
Sample3936,5.69922483257113
Sample3585,4.65697846248186
Sample3553,13.0008877537306
Sample674,5.56163914418249
Sample4091,4.46992367996453
Sample3954,4.90319068002472
Sample2809,6.55375299292522
Sample4884,3.87175237802367
Sample2604,3.37409780003672
Sample3407,8.08631486795065
Sample864,9.3809412320989
Sample4390,3.76600401607196
Sample3443,4.74295849050092
Sample2554,4.59743018130935
Sample5720,4.26592640804348
Sample2743,3.59964284915598
Sample4547,NA
Sample3569,10.8776910957566
Sample273,6.33067643887022
Sample1555,4.1975855434448
Sample4372,8.08038754444819
Sample933,4.40645123562243
Sample4076,5.71497673035473
Sample550,6.82629736519096
Sample70,6.95620389452474
Sample4106,7.56373826805014
Sample632,6.38820265007761
Sample5778,6.9253003987542
Sample891,4.78872715047418
Sample2055,5.90934781762773
Sample5756,7.16585253658896
Sample161,8.57842259644248
Sample4649,13.1278399061852
Sample4494,5.56908433338425
Sample5377,5.91836135237758
Sample1702,5.74326746632656
Sample5762,5.98818094964525
Sample4933,7.3258622063514
Sample480,3.31472656758456
Sample651,2.84589909717315
Sample2392,4.8321137590865
Sample3059,3.51335298663959
Sample5112,5.97524270377046
Sample5970,10.1623128176128
Sample3721,3.64929230930255
Sample1984,9.61295650361776
Sample3821,3.55649503153209
Sample1828,7.11075396337386
Sample4077,6.08909142100908
Sample5087,4.71194068093479
Sample3368,NA
Sample539,10.1262575274944
Sample4140,7.23262248455483
Sample3180,NA
Sample3715,7.36803505753332
Sample3455,7.96841433171423
Sample2427,8.1777633083164
Sample4418,4.77340326195698
Sample2045,4.50006554115076
Sample2025,8.93071973642157
Sample5531,2.98313791072342
Sample1060,6.84569434186886
Sample1855,7.17869492855483
Sample2769,6.9696312397058
Sample2617,4.52401455235609
Sample5487,12.0512448797823
Sample4141,3.54068760616813
Sample2028,7.56765751710857
Sample4506,11.3807220753841
Sample1662,5.39607526428021
Sample3956,2.11306281385295
Sample1375,4.82600872090785
Sample2939,11.3693073163701
Sample586,2.56648249939824
Sample5193,5.20103026986017
Sample5803,5.53536677874905
Sample1038,4.2033336781398
Sample3444,4.74723886459011
Sample4505,6.89865398119079
Sample528,3.94746792758794
Sample3246,2.49963759629343
Sample5158,4.70546442698966
Sample3312,7.92008382415102
Sample2723,3.24430494374401
Sample4921,14.3246570375754
Sample889,9.24353297129497
Sample343,7.54174251133763
Sample4797,4.19954084286099
Sample4504,9.34425140687248
Sample64,1.83469114887421
Sample5340,3.11423892851283
Sample5402,3.43983168442524
Sample5944,4.60128695864917
Sample2264,5.14277677982219
Sample5992,5.75364638539045
Sample4383,3.42473860796668
Sample4146,2.75259530754773
Sample2930,11.8448748421918
Sample2683,NA
Sample5795,3.00560684708674
Sample5023,11.9533697657327
Sample5772,3.91770816298114
Sample5277,8.62870062612533
Sample2483,8.50320514442818
Sample3918,13.9206231618012
Sample437,NA
Sample1232,NA
Sample1117,8.35350744906068
Sample1235,6.90525532191211
Sample513,13.1509661716841
Sample3925,6.1431748983897
Sample3185,8.477857476734
Sample5252,2.97334358207736
Sample4863,5.73478168197286
Sample4179,4.13671090769288
Sample3752,4.80212854712847
Sample4873,4.46153861003021
Sample4886,5.47076028059713
Sample2654,NA
Sample118,3.80520517178646
Sample4189,3.28824914670343
Sample996,8.17282877711265
Sample1143,4.36035006608382
Sample3199,2.55056134638578
Sample4693,10.19843270071
Sample2770,2.91816194656621
Sample5923,6.63027098002189
Sample4581,7.90137747968896
Sample4754,7.02100823160591
Sample137,6.44250803260834
Sample714,3.43881823552152
Sample270,10.7318575614119
Sample1491,4.84445616924711
Sample3275,10.8504045616456
Sample4249,7.15987510511058
Sample3594,5.40906112844203
Sample5860,NA
Sample5156,4.48768203522436
Sample1618,9.40207381271983
Sample2771,4.53868438433969
Sample4151,15.0688117446428
Sample3980,6.19622996964048
Sample4981,8.32029668461277
Sample3973,4.09067036620971
Sample3961,10.4260934067002
Sample5620,3.63317441141021
Sample4830,10.3782812164107
Sample3886,4.59693045998131
Sample1698,7.42917934840542
Sample1567,6.31491763762547
Sample616,2.91206626097688
Sample2215,8.08832926913654
Sample2596,4.1303912113033
Sample4150,8.12148509374359
Sample5751,4.7363697093953
Sample767,6.14064759647949
Sample4917,6.6378046966251
Sample4899,4.69074536210371
Sample2661,11.6354829290837
Sample2213,NA
Sample1536,12.1518124398431
Sample5505,5.83473376643663
Sample3390,8.06027308163218
Sample422,5.14419540095385
Sample1748,12.1953453067643
Sample359,7.21740805574631
Sample1584,4.79308683436683
Sample5576,4.57666344472945
Sample4799,3.74911743286794
Sample498,3.20803546458296
Sample2378,8.84843324648467
Sample5825,5.15801823139621
Sample185,9.88781387688481
Sample5408,2.96569116986242
Sample1798,3.03442522558809
Sample4014,9.51964139808024
Sample953,7.80026616667679
Sample4204,4.69806380074341
Sample117,10.7807128855644
Sample1572,6.7148981030227
Sample2950,8.36384965667994
Sample4957,4.33567298467021
Sample1714,4.73727948767275
Sample1030,4.44335805398983
Sample642,10.949245413504
Sample1495,15.1219406720403
Sample1816,7.28575635932233
Sample1134,5.44229504892371
Sample3872,16.4694170497359
Sample3697,7.73069082315586
Sample2678,8.47701226000412
Sample1006,7.93688832433931
Sample195,NA
Sample5101,8.38868965763298
Sample2527,6.55455694626054
Sample1463,9.08720076552906
Sample520,7.36080100033436
Sample1121,7.37688157699057
Sample1242,3.31901755145776
Sample3071,7.99757303445178
Sample2401,8.56075319846146
Sample4188,10.7318401508178
Sample3742,12.4209338997802
Sample4746,20.046528555812
Sample419,4.73709196961756
Sample1693,11.4179579368936
Sample3607,8.1969314030598
Sample2985,2.17907586387218
Sample1886,5.01708276256504
Sample753,6.23491699576604
Sample2067,5.38063466681857
Sample4459,NA
Sample461,3.08128796448366
Sample4282,10.8107887201404
Sample4872,13.0236476668018
Sample4474,6.18084663573639
Sample2649,2.93516344304353
Sample3104,5.63541019408266
Sample2965,14.0023042061148
Sample212,16.646309925634
Sample4430,2.28618879832191
Sample2540,5.3858978211325
Sample2198,5.32474304995106
Sample1629,4.81277840236212
Sample3489,6.5402594299004
Sample4913,5.89340821586754
Sample4918,4.40281499956145
Sample1443,5.35448671328715
Sample4522,6.12344786991915
Sample1529,5.07609946902535
Sample5686,5.3278866374458
Sample337,3.36131969303647
Sample5589,4.07613027928453
Sample1422,8.99652683909946
Sample4,6.87149348863158
Sample2377,6.94663573470602
Sample837,11.9309808991985
Sample1449,3.08088861465792
Sample4751,7.36651928315722
Sample1367,10.6364272071647
Sample5829,8.87210273916209
Sample5467,8.60672583681263
Sample5600,6.88283171016324
Sample4419,6.74590166970888
Sample5013,7.42291853225906
Sample4934,2.84440456762062
Sample2203,5.31249908304528
Sample4290,2.50663962410828
Sample3263,5.54529021658891
Sample1527,1.4947127387894
Sample1655,4.26913433950055
Sample2865,3.91826479043157
Sample4630,4.81226586234429
Sample132,3.74214400962707
Sample2376,4.85799796943742
Sample1894,7.22339308219093
Sample3369,4.11882496093437
Sample2220,3.44235441914636
Sample1619,3.8836963497407
Sample5911,7.73871288965735
Sample5947,4.97335769258838
Sample1805,10.2773938118729
Sample196,5.83444263903255
Sample45,2.75539028836295
Sample2340,4.09963652917627
Sample4890,5.84025089238358
Sample4963,7.21229515881976
Sample3093,9.36658912082556
Sample611,6.18984417757366
Sample3186,NA
Sample4342,8.78324117994064
Sample2038,5.11898044559635
Sample3450,9.84406293129034
Sample484,4.57964188291076
Sample1547,2.82143470289662
Sample5336,4.6791561168442
Sample5443,2.40132638059535
Sample2036,3.25011392872884
Sample1613,4.8132518000294
Sample1552,6.03135429256685
Sample1350,4.56361604582793
Sample4627,2.59087122552819
Sample5302,5.40685777014574
Sample2796,5.06664562521494
Sample378,4.36779758935548
Sample3048,11.6439680252011
Sample4554,4.05676401351806
Sample1203,3.79368379825996
Sample122,6.65242556182057
Sample3815,2.09631963155136
Sample5088,14.2117963140631
Sample4214,8.03688659405733
Sample5004,9.94639109894311
Sample3294,3.93207383076404
Sample5453,3.93598691719854
Sample3240,5.36337712784506
Sample5815,2.17772409268181
Sample1187,11.8469249052049
Sample4603,5.37532424030361
Sample1524,7.53223594356966
Sample489,10.4949720968555
Sample3919,3.03660074678846
Sample2060,3.81215765413384
Sample2187,4.20256987342927
Sample5282,3.27210308885092
Sample3995,12.5301380325534
Sample3589,4.50892306204766
Sample3498,8.64185573769514
Sample1451,9.1706877388827
Sample621,2.15012781575324
Sample144,9.1101997379427
Sample224,7.4120358741848
Sample4959,9.33249337124577
Sample5325,5.22949028352385
Sample2953,4.11782158274499
Sample5144,3.69471126782025
Sample1813,3.87445739998662
Sample3625,4.03822616059365
Sample4905,6.83127598885818
Sample2369,2.98370795460777
Sample5247,3.51639216171109
Sample4719,9.72607149383431
Sample3017,2.82394497808889
Sample4072,8.12704972296002
Sample1686,3.65161178916084
Sample2224,6.35811752524047
Sample4177,5.35420595960575
Sample1928,5.83851383152862
Sample1704,7.10378879039159
Sample5492,18.9083500237565
Sample5136,7.75882520185593
Sample4100,6.67999645862593
Sample3194,8.23526161084218
Sample2115,9.27213940590543
Sample96,9.86379293439157
Sample5833,8.86638517241155
Sample5708,5.02728815680004
Sample3809,3.12687829926974
Sample4358,9.14460564245399
Sample3068,3.82291070621211
Sample5817,7.08579461134097
Sample3890,5.7829474692797
Sample4304,7.93075780137853
Sample3795,8.17400532523943
Sample2971,4.64184476440476
Sample2915,7.81468309774963
Sample2498,6.32780695957024
Sample4252,4.77733701016478
Sample5255,12.974450941788
Sample3838,4.78139995170183
Sample5964,8.25128193814212
Sample3178,3.00480493228285
Sample2827,7.22880404325762
Sample3653,7.94510526199949
Sample4370,4.70687423325921
Sample4449,4.23416662279566
Sample5327,7.14754830495098
Sample3656,11.0581112537885
Sample431,12.4158941915131
Sample172,8.11868652770553
Sample2616,9.03001996237488
Sample4108,4.25094092528603
Sample2175,4.35011997671704
Sample2777,3.98257537745234
Sample3533,5.33849780163621
Sample1202,4.71845846903716
Sample514,7.13791267265789
Sample798,6.26444341759243
Sample2702,3.04154623559379
Sample4790,5.17352331754198
Sample2035,4.53335277694847
Sample3694,10.4601781346593
Sample186,2.41383988249773
Sample4575,6.60905068547713
Sample1604,5.61938353086888
Sample3435,NA
Sample731,2.95282803010971
Sample5197,7.21223731817512
Sample4116,7.39816442842575
Sample5422,6.66992839334732
Sample4283,6.60975592692576
Sample325,3.56084732707991
Sample5054,2.44235042790576
Sample1494,7.71604690425706
Sample1985,10.09959638443
Sample4284,11.9975617037234
Sample5613,9.91949110664341
Sample3197,3.34542430325588
Sample5431,5.88072181958917
Sample5291,5.57703212556059
Sample3024,5.56676698627677
Sample4144,5.08810615929679
Sample5584,7.69085436166824
Sample3541,4.43560732366612
Sample4239,7.15658932488596
Sample857,2.64811807640653
Sample2589,8.39799974882832
Sample3998,7.23695232341434
Sample4364,12.3797052697972
Sample1397,7.41875752306478
Sample1691,5.65556231824657
Sample4154,4.08481734479866
Sample779,5.21505466333462
Sample957,5.74976760993675
Sample2078,3.63538456032727
Sample1228,3.63642292084614
Sample5461,7.90514583291031
Sample4621,4.74049603854715
Sample5632,5.2339358667303
Sample290,9.03149530653559
Sample545,5.83184541879731
Sample1606,4.07730830010261
Sample5614,3.06725682077987
Sample2186,4.52723679678481
Sample1278,6.31310801351252
Sample2134,3.35388032663837
Sample2135,6.16974434160088
Sample396,7.02802054644775
Sample5717,10.1663351460408
Sample1478,3.16753806796112
Sample5257,5.17594454531114
Sample3813,3.11206424420867
Sample4978,13.7558330236114
Sample3307,7.94468967900263
Sample4167,4.69601540611869
Sample2724,3.60161646648414
Sample3981,6.01156342232779
Sample4194,9.76761046789201
Sample4156,4.99595924373488
Sample2385,9.14743049552355
Sample3505,3.4674534266119
Sample609,4.59842302087459
Sample3010,7.46519248987179
Sample2812,6.38315042766568
Sample5763,5.34738169272149
Sample1873,6.85435451574977
Sample876,2.35146479625392
Sample3410,2.41294678524612
Sample2468,2.5973063160884
Sample4616,9.73652506048751
Sample2081,10.7692432706831
Sample636,9.61894371438198
Sample3099,5.5101424740453
Sample1589,5.31204195208498
Sample3082,6.42136505323964
Sample3828,5.91340813380368
Sample4739,2.7129877804448
Sample3069,6.61096924261695
Sample4909,6.0248129964466
Sample2956,6.52872494874344
Sample3110,6.22120439861853
Sample4120,6.31471205367894
Sample1936,5.94375531700741
Sample5085,6.65825316637249
Sample2508,6.63219935807948
Sample3154,3.87294108468135
Sample392,2.853840628705
Sample1706,NA
Sample4273,7.27128184662767
Sample173,3.10468568557816
Sample831,8.68891270276438
Sample4096,7.85048619282486
Sample4289,11.7807760653241
Sample2142,9.03517436567462
Sample2111,7.94376367511836
Sample5868,5.14894684472995
Sample4782,6.86466338852166
Sample299,5.10306376920853
Sample575,8.16078755574197
Sample5459,6.09775109961418
Sample741,3.72589272259632
Sample1095,6.36716199796727
Sample1808,6.64500773364412
Sample4399,5.62297109183591
Sample2276,5.60632814057219
Sample1136,11.1867390236109
Sample1821,5.66991063755191
Sample5288,8.35814636619301
Sample558,3.32571969012994
Sample2534,6.78308236134214
Sample668,5.49479434938102
Sample2650,11.4578669691051
Sample5661,9.1646886859132
Sample4935,10.8218376269097
Sample1811,3.27792058556062
Sample8,4.50504155975421
Sample4840,8.56419355009324
Sample5568,3.71476230231286
Sample330,8.34956433028792
Sample4901,5.22901781405685
Sample4206,3.46814232831548
Sample2209,3.37361647679917
Sample4670,6.33094610407585
Sample2792,3.45496504310593
Sample598,3.7687656230694
Sample4445,11.149641314351
Sample3266,10.6613683632671
Sample3794,11.6864977419465
Sample274,5.31972305280335
Sample2325,3.54122995940961
Sample2872,8.93112747961037
Sample2745,5.05328812420127
Sample3938,5.85226188937993
Sample5268,8.47159201702346
Sample4827,5.60910628061773
Sample3025,NA
Sample2380,2.87713439740563
Sample4409,4.83405082332695
Sample1957,5.07079684029594
Sample3301,7.32006740732108
Sample351,7.65224265123605
Sample4874,10.6701265126537
Sample2517,8.79044018656069
Sample140,2.79843632324372
Sample1823,10.2376170328181
Sample3124,10.8554428602859
Sample5832,5.6390870160673
Sample4464,NA
Sample5256,4.50846777354267
Sample5180,3.81119140649023
Sample2237,4.82667667087239
Sample3587,4.51300541536922
Sample572,4.4943439910267
Sample4079,5.80660322723195
Sample2894,4.20819901347101
Sample5137,8.20328604235723
Sample4473,6.5551009748194
Sample57,4.19541799400636
Sample3634,4.52694278416624
Sample3181,2.96492501450286
Sample1377,13.2310147895097
Sample4259,2.97001364276705
Sample4613,6.89591422421691
Sample5983,4.91230871182798
Sample5094,4.17429015123473
Sample5280,5.75791562111831
Sample699,5.99365726605988
Sample1908,10.795113718543
Sample3095,5.19790260494462
Sample4525,NA
Sample2227,3.11906220850645
Sample5648,4.5471481882655
Sample1899,5.53493691751076
Sample1999,5.58971194619372
Sample1189,6.17004833250425
Sample4871,2.94172519603081
Sample3252,11.4366994968944
Sample1295,9.85135203949268
Sample124,6.22296734441437
Sample4524,4.38565623144303
Sample5843,3.56245012428905
Sample5374,8.22371089309385
Sample2446,6.16796627815128
Sample3924,3.17852258148758
Sample3614,7.37501194701611
Sample4597,6.7981733370476
Sample1934,5.30703559817798
Sample3966,5.29537940198029
Sample756,6.70478198776687
Sample5065,9.36791871350747
Sample3152,4.73695832571503
Sample2396,8.86196052984722
Sample1896,5.62888552851057
Sample4056,4.87052466289839
Sample475,3.16787963278029
Sample4687,5.90107201568939
Sample5090,7.89259145699882
Sample4420,8.47383667506308
Sample2875,2.43840063586733
Sample5691,8.2319000692594
Sample3243,3.66992748610546
Sample3356,3.98614943246236
Sample4297,9.19051756261095
Sample3332,4.67285428340911
Sample3494,4.22385406190991
Sample3411,9.52144695837573
Sample3445,7.52084035689881
Sample4557,6.08104408170924
Sample1368,5.89333458897125
Sample120,5.62625444565159
Sample3776,3.96133165556535
Sample2438,3.4184943777529
Sample429,3.70400615933828
Sample3933,6.28519838201715
Sample1252,9.32970236263721
Sample26,5.92303083372441
Sample5525,10.1880111768224
Sample456,6.08237729914478
Sample4648,4.49939392484641
Sample3964,10.3069871016581
Sample1762,5.79964577622093
Sample55,8.38898616254891
Sample1700,9.65677787292018
Sample4843,4.64070263007751
Sample5345,4.59101402248641
Sample3847,3.95143973176346
Sample3920,4.23499375806342
Sample5083,4.27700875697391
Sample228,7.40140580320024
Sample1832,5.60755821470738
Sample2170,9.13256580831225
Sample2700,6.39092490619968
Sample4792,5.9117386138766
Sample1084,4.82148231924588
Sample1879,5.47045458234191
Sample4174,5.46606651911991
Sample5883,8.9262541677181
Sample3421,13.1078369971083
Sample37,9.40023676162294
Sample2709,10.602267721925
Sample5526,NA
Sample4950,4.98370606337968
Sample1126,5.14761889061666
Sample1785,5.96557388342052
Sample5914,13.1042046598395
Sample71,7.98477291056757
Sample2922,5.13235217857633
Sample5724,4.20705719629057
Sample2754,3.90084763357308
Sample1082,8.41752133447888
Sample1975,NA
Sample5130,3.53801819329402
Sample95,6.88089810614071
Sample5251,6.8644875741066
Sample4947,5.48029947881891
Sample2553,6.11702110081714
Sample4360,2.24325001594931
Sample5853,6.07402875523245
Sample3097,11.7128318091533
Sample4008,6.0952439449914
Sample4490,5.77699404187806
Sample3276,14.8108809161264
Sample1690,6.26734397756925
Sample2720,7.10948760095271
Sample2455,5.55874088072347
Sample2870,8.68193102232427
Sample3801,4.829959452386
Sample1177,12.2774804508198
Sample2275,5.28188659265347
Sample2926,NA
Sample850,4.3434984648953
Sample1733,2.36263716450686
Sample4637,4.03399200678898
Sample2576,8.41328351838568
Sample4841,1.81544289853903
Sample2733,3.51455605698081
Sample2756,NA
Sample3661,3.54509686945297
Sample5008,11.4378361500412
Sample2811,4.54389903419872
Sample4910,5.24402761783382
Sample4123,7.03063810985924
Sample4945,1.92520068893845
Sample5523,7.21740515181726
Sample19,4.73452003654885
Sample3122,14.9016638325521
Sample3136,4.99654420017992
Sample1459,6.14969080066143
Sample4940,5.07772364833996
Sample707,9.37054923394129
Sample3501,10.0670078028617
Sample4914,4.00674120949488
Sample1455,4.39432131008715
Sample5297,5.06070321883292
Sample782,3.81115008000541
Sample4126,NA
Sample3049,3.06393022872553
Sample5747,3.64055956610506
Sample2242,4.43849073099064
Sample2618,3.11346060678232
Sample2477,2.9686359527018
Sample5839,11.008614683596
Sample1561,9.86816023297013
Sample5878,7.72547812437175
Sample197,9.52282290781991
Sample4956,7.86239879467923
Sample2464,6.04226892826315
Sample3832,5.2314480816668
Sample1720,5.06945388713973
Sample3474,7.50965295314185
Sample4458,2.31536044291378
Sample3578,4.51340584699364
Sample1310,5.84535374339378
Sample1812,2.99707595723749
Sample1789,9.63757386873944
Sample1089,5.0686900040861
Sample5176,NA
Sample5289,12.3235219165045
Sample530,5.81549611733487
Sample2528,2.99565226211187
Sample264,4.21186003261374
Sample1593,6.53873636361757
Sample3982,9.47688274777781
Sample4233,NA
Sample652,11.5281611277187
Sample4138,3.54951947536904
Sample4991,4.06604667758666
Sample1245,9.3157950269432
Sample4726,8.09494107600619
Sample3055,6.97475991174812
Sample5598,3.03871730976427
Sample3438,6.63567012673008
Sample4054,12.7028954925603
Sample1776,6.29248264642544
Sample1732,3.09220635649871
Sample5440,12.7525908210131
Sample4094,4.18779416965049
Sample3822,4.97727420270367
Sample2166,7.95836599495621
Sample1280,2.19380875349984
Sample4619,3.93594400324616
Sample4853,6.4833300880693
Sample600,6.86748514897468
Sample4546,6.37816159820529
Sample4221,4.29182205087414
Sample3756,4.43883998457012
Sample2663,6.63133666327513
Sample4118,4.62886148676081
Sample2836,5.79126757270339
Sample1366,6.6944117138773
Sample5974,3.23806522194923
Sample432,4.98845221579294
Sample3887,5.581528786572
Sample2118,6.52934837185158
Sample1801,5.60488136747071
Sample63,4.71524937301395
Sample4664,8.93514463290516
Sample1898,8.35495976373234
Sample3161,4.68861093845416
Sample3279,NA
Sample4175,6.8534701183845
Sample2837,8.12422177841018
Sample3256,5.63314198957232
Sample4092,8.31515976024805
Sample1276,13.7077387898232
Sample1982,2.76310184762017
Sample3618,5.54535639305186
Sample565,4.64228013261506
Sample1081,3.14646621983353
Sample3219,6.11169505350033
Sample1274,6.3533637063465
Sample2416,6.00708094168907
Sample3922,7.03191282975911
Sample2568,3.94992356794172
Sample2240,6.63404699358186
Sample2113,4.31193856694909
Sample2783,6.64177874533219
Sample2328,NA
Sample1071,6.8046418638288
Sample992,4.21127598155311
Sample537,4.3569422649267
Sample4248,6.20635106475399
Sample4965,2.75374757553163
Sample3304,7.22212291599414
Sample5836,6.81791345977766
Sample4960,5.44165414466662
Sample1440,3.38757766958431
Sample500,3.25599471955161
Sample1791,5.61759668721156
Sample73,5.43291050339285
Sample1483,2.43068300776095
Sample3593,4.68145622111225
Sample5529,3.38399369895709
Sample5092,7.54436406475639
Sample2214,9.52266225853981
Sample3325,6.16229350118842
Sample2051,8.20717742989576
Sample1186,7.48683152313556
Sample4059,6.30156000250527
Sample1217,4.87155835187184
Sample5493,4.79335723710405
Sample4812,7.55057157137879
Sample1265,4.46259430710329
Sample2838,10.6831315637762
Sample5953,6.42280317001016
Sample2150,3.64122376779671
Sample2866,2.96396670211131
Sample2158,3.32459247629546
Sample789,6.97416818673999
Sample5739,3.31143711268564
Sample1781,4.2263087327179
Sample4102,9.13420656112251
Sample716,8.52453882857359
Sample2243,4.99653889238974
Sample4025,NA
Sample3477,4.65909803213828
Sample126,4.59840471854811
Sample3835,7.57997201949409
Sample5313,3.63890295307934
Sample2652,6.14847872911894
Sample4002,2.25567926529732
Sample5207,9.02690007535086
Sample2204,5.443265645772
Sample2006,5.5570669233183
Sample2856,3.61482277522453
Sample29,3.64123431851938
Sample1648,NA
Sample1240,7.54398606031491
Sample15,7.02406592908501
Sample5233,7.40439000915568
Sample301,6.01355785866087
Sample4674,6.00801868832779
Sample5859,6.65948276460904
Sample4820,10.5377883723386
Sample5079,12.24644170428
Sample2639,8.17015722503628
Sample2132,6.8644498867003
Sample3909,5.76453118341491
Sample136,4.40081932366066
Sample4500,4.47725002744736
Sample4558,11.148538270439
Sample4928,5.54206005399355
Sample166,6.86352622992923
Sample1751,5.63487961982092
Sample827,4.08887123893925
Sample1815,5.48550919659703
Sample5678,4.94119613419663
Sample2471,2.4066041812466
Sample2759,7.1587692946833
Sample914,4.65854169935383
Sample3206,4.96107463662568
Sample3105,11.0605698282447
Sample1718,3.43841091536573
Sample5384,2.7442044773073
Sample817,6.20920217606797
Sample1797,8.00334150629954
Sample4936,5.63578729143291
Sample3659,11.0883752138592
Sample5650,10.4637396026996
Sample417,NA
Sample5934,4.76110916566096
Sample847,3.70235462882909
Sample3374,2.7253180318964
Sample5273,7.18962710722103
Sample103,5.24664814624949
Sample4824,NA
Sample5037,8.65807965074076
Sample5659,7.74287481849269
Sample283,NA
Sample5383,4.05766501135961
Sample928,5.5049219583879
Sample1863,10.0660168121052
Sample5634,5.92180492037169
Sample1456,8.10166668874025
Sample1234,7.34435340034702
Sample1603,3.25465951521331
Sample2542,5.66942264372434
Sample1577,5.37211335560263
Sample3314,4.2758399428722
Sample5784,4.55470763930578
Sample4343,6.27421685135868
Sample76,9.85141142626277
Sample4261,2.89401404504595
Sample2998,8.28814751668455
Sample1128,4.89876370346972
Sample4369,13.6875501361013
Sample253,3.9846335538636
Sample3371,5.09766806376582
Sample2536,6.00989120980969
Sample3373,10.4634196674899
Sample3463,NA
Sample4973,12.0883144474427
Sample2726,8.56028725697604
Sample3158,7.29038038303968
Sample3583,1.60221153832983
Sample3917,11.9328698778372
Sample1860,7.12691564781899
Sample2370,5.81838048643546
Sample2691,8.89389742909442
Sample844,NA
Sample1682,8.10541968725488
Sample1382,4.26373083930733
Sample4912,4.67049237967636
Sample732,3.05238800911464
Sample4333,3.15222321749691
Sample5518,8.04519541957084
Sample2124,4.97781371570703
Sample4011,9.46354001329132
Sample486,11.754050652182
Sample760,5.22819424645765
Sample3423,6.67837761327969
Sample2140,4.72115143240302
Sample4240,4.46993698627537
Sample5143,7.48840151448855
Sample2549,4.66769643134084
Sample3221,9.73626997220857
Sample1943,5.04392578723559
Sample1503,2.13543119580892
Sample2814,10.8979689125303
Sample4032,10.9722613746656
Sample4332,6.56857996935915
Sample5452,5.34140841145746
Sample3014,7.46757002368802
Sample2139,6.26485921414594
Sample2857,3.05729369579658
Sample5417,15.3795575030445
Sample3958,3.21846736321417
Sample5671,4.10634677718059
Sample129,9.29869445563648
Sample2627,4.20069553655467
Sample5811,8.58140345592381
Sample4250,3.24538545827837
Sample5695,7.54980366253542
Sample1644,11.9863513206801
Sample3508,3.85605739364523
Sample1502,5.02318704097013
Sample4533,7.18629360810725
Sample1168,NA
Sample5513,NA
Sample810,6.8942136868829
Sample1722,12.4102288995932
Sample1847,2.05404877939566
Sample3869,5.72750719020097
Sample3991,5.92882269474114
Sample2315,3.5184897578051
Sample1665,NA
Sample892,8.44657268565791
Sample1349,2.66083901464024
Sample1954,6.65941819473588
Sample4323,13.7536068044739
Sample4576,3.64342250530928
Sample3627,8.05954078929543
Sample2266,4.72787658697213
Sample1852,7.23493183783289
Sample1858,4.79633026521322
Sample5929,4.93757846273058
Sample1750,4.09322281328853
Sample1538,2.88600934123476
Sample3596,5.46732829302417
Sample4639,5.16235941140796
Sample5520,7.57429514437143
Sample1146,5.44616822857179
Sample509,6.50749712110512
